comment,label,df
මොන හුත්තියේකද මේ..,1,B
මොනව කියන්නද කියලා හිතෙනවා අංග විකල ජීවිත නෙද්දෙකින්,1,B
මොනවද කිව්වෙ බං,0,B
මොනවද බං කතා කරේ.. ,0,B
මොනවද රැට්ටෝ එක්ක කතා කරේ,0,B
මොනවදබන් මූ මේ කියන්නෙ. පස්වල තමයි බැක්ටීරියා වයිරස් දිලීර වර්ග හැදෙන හාරියක් හැදෙන්නෙ. මූ කියල විදියට ඔය ලෙඩ්ඩු ටික බෙල්ල ගාවට වෙනකම් පස් දාල පැය 4ක් තිබ්බනම් ලෙඩේ සනීප වෙනවනෙ. දොස්තරල කියනව මේ වෛරසය මල සිරුර කුනුවෙලා විනාශ වුනාට පස්සෙ ඉතුරුවෙන ඇටකටුවල ඇටමිදුලු වලත් තියෙන්න පුලුවන්ලු. මල සිරුර කුනු වෙනකොට වෛරසය කුනු වුන සිරුරෙ ජීවත් වෙන්න පුලුවන් විදියට පරිනාමය වෙලා දැනට තියෙන එකට වඩා බයානක වෛරසයක් බවට පත් වෙන්නත් පුලුවන්ලු. අනේ මන්ද මේ මිනිහට එක්කො මොඩකම නැත්නම් පිස්සු. එහෙම නැත්නම් මේ රට්ටු හිනස්සන කතා කියයිද,1,B
මොනවයි කතාකොලේ ,0,B
මොනවා උනත් ලන්කවේ අය තමන් වෙනුවෙන් දෙයක් කරන අය වෙනුවෙන් මරා ගනී.පොලිසිය ට බල්ලට දාලා බනින අපෙ එව්න් අජිත් රෝහන මහතා වෙනුවෙන් මරා ගන්නවා.හදවතින්ම ස්‍රි ලාංකික අපි එහෙම තමයි .,0,B
මොනවා කරත් මොකක් හරි ක්‍රමවේදයක් යොදා මේ මිනිස්සුන්ට රැකියාව කරගන්න ක්‍රමවේදයක් කර ගන්න බැලුවනම් හොදයි නේද? ගොඩක් අයට වැලේ වැල් නෑ ජනපති තුමනි...,0,B
මොනවා කියන්නද මුල මතක නැති මිනිස්සු,1,B
මොනවා කිවුවත් වැඩක් නැ මෙයාව අපේ රටේ මාධ්‍ය ඉදිරියට ගෙනත් නිසි දඩුවම් ලබා දෙන්නේ නැතිනම් ලංකාවේ නිතියෙන් ඇති වැඩකුත් නැ..රටේ පාලකයින්ගෙන් වැඩකුත් නැ.මෙච්චරට නින්දා අපහස ව්දින්න ඔනිද රත්තරන් වටින මිනිසුන්.එහෙට ගිහින් වෙසකන් කරන එවුන්ගෙන්.,0,B
මොනවා නැතත් උපන් මවිබිම තමන් නේද මොන රටට ගියත් එහෙම කතාකරන එක අපි ඉපදුන මවිබිම මෙි පස්නය ඉවර වෙන්නේ කවදද කියලා ඉන්නේ මවිබිමට ගිහින් හුස්ම ගන්න දෙවිපිහිටයි මගේ මවිරටට එවගේම මෙි දේවල්වලට කැපවෙලා වැඩකරන ඔයාලා සැමටත්,0,B
"මොනවා, අනාගතෙන් රැට්ටටම ආපු කෝල් එකක්? ",0,B
මොනවාද කියන්නේ මම මෙයාට,0,B
මොනවාද මෙ වෙසිගෙ අම්මට හුකන්ට කියන්නෙ,1,B
මොනා උනත් ඉතාලියට වාසනාවක් මෙහෙම බඩුද අනේ ඉන්නේ,1,B
මොනා කතා කරන්න ඇතිද? ,0,B
මොනා කියන්නද මරන බිය ඇස්වලින් පෙනවා බුදු සරනයි කියන්න තමා තියෙන්නේ මෙතුමියට. ,0,B
"මොනා කියන්නද මෙ වගේ අයට මැරෙන්න මොහොතක් තියලා හරි මතක් වෙයි කරපු වැරැද්ද ,,,එදාට ගොඩක් විදවයි,,,,කාට පෙන්න මොන දේ කරත් තමන්ගේ හෘද සාක්ෂියට එකගව තමන් විදවයි.",0,B
මොනා ද හිටවන පැළ. . ??,0,B
මොනාද අඩේ කිවුවේ,0,B
මොනාද කතා කලේ?,0,B
මොනාද කිව්වෙ?? එකේ රගපාන්න එනව කිව්වද?,0,B
මොනාද දෙන්න කතා කලේ..? ,0,B
මොලයක් නැති හුකන්නල... පොන්නයියා,1,B
මොලයක් නෙමේ.ඒකන ,0,B
මොලේ තියෙනවා කියලා පේනවා.ඒක වෙන්ඩ ඇති 9000ක් මරිලා ඉන්නෙ,1,B
මොලේට බෙහෙත් ගන්න. නැතිනම් දරුවො 5 දෙනටත් බෝවෙයි ඔය පිස්සුව,1,B
මොලේටම ගහලා ඒකෙන්.,0,B
"මොහු මූලධර්මවාදී සාහසිකත්වය පතුරන්නෙක්. මේ රටේ සියලු දේට වහා එක් නීතියක් ගෙන ආ යුතුයි.. මුස්ලිම් අයගෙන් අසා ඔවුන්ගේ නීති හදනනවානම් ස්ත්‍රී දූෂකයින්ගෙන් අසා ඔවුන්ට අදාල නීති, හොරාගෙන් අසා හොරකම පිලිබද නීති ද..කාන්තා හිංසනය පිලිබද නීති හිංසකයින්ගෙන් අසාද කල හැකියිනෙ. එක් රටක් තුල පුරවැසියා පදනම් කරගෙන සියල්ලන්ට සමාන නීති වහා ග්‍ර්න ආ යුතුයි. ඇතැම් මුස්ලිම් මූලමූලධර්මවාදීන්ට ඕනෑ හැටියට නටන්න දියයුතු නෑ. රාසික් වැනි අයට සුදුසුම රට සෞදි අරාබිය මිස ලංකාව නොවේඋ",1,B
මොහුගේ අධ්‍යාපන තත්ත්වය ගැන සොයා බැලිය යුතුය. . ,0,B
මොළයක් තියෙන එකෙක් කියන කතාවක්ද මේ මූ කරන්නෙ,1,B
මෝකෝ කිව්වේ ,0,B
මෝඩ ,1,B
මෝඩ උනාට කමක් නෑ.....මෝඩ කම ප්‍රදර්ශනය කරන්න යන්න එපා....මෝඩ ගෑනි..,1,B
මෝඩ ඌරා,1,B
මෝඩ එළදෙන,1,B
මෝඩ කම ........ කතා කරල වැඩක් නැහැ මෝඩ ගහක් ..... කියන්න පුළුවන් වැඩක් නැහැ මුන්ව හදන්න බැහැ ..... හොරෙන් රිංගපු උන්,1,B
මෝඩ කම ගානකට තියා ගන්න මගේ මව් රටේ ඉපදිලා මහපොලවෙ පය ගහලා ලේවල හයිය අරන් ගිහින් බොරැවට කහින්න ඵපා ගොන් බැල්ලි තො මැරියන් තො වගේ වේසියෙක්ගේ හුලගක්වත් මගේ මව් රටට වදින්න ඵපා පර බැල්ලි තො ඵන්න ඵපා නිතිය උගන්නන්න පරට්ට බැල්ලි ,1,B
